Feedback id,Feedback 1,Feedback 2,URL
3130118,,"{""description"":""""}",https://seller.shopee.sg/edu/article/5869
3129694,,"{""description"":""""}",https://seller.shopee.sg/edu/article/168/calculate-non-fulfilment-rate-NFR
3129384,,"{""description"":""amoregrocery3397 , the Air Waybill that i print do not have packing list, kindly check and arrange for me packing list details to be on my Air Waybill""}",https://seller.shopee.sg/edu/article/2503/labelling-the-air-waybill
3128617,,"{""description"":""""}",https://seller.shopee.sg/edu/article/18461/listing-policy
3128317,I didn't find any useful information.,"{""description"":""""}",https://seller.shopee.sg/edu/article/20671#
3127728,I didn't find any useful information.,"{""description"":""To support small entrepreneur, please give more greenlight and intensive. Shopee wanted to limit pre-order less than 5%, a lot of charges on sellee""}",https://seller.shopee.sg/edu/article/6836
3127101,,"{""description"":""""}",https://seller.shopee.sg/edu/article/1643/use-other-shipping-channels
3127069,,"{""description"":""""}",https://seller.shopee.sg/edu/article/20671
3126265,I didn't find any useful information.,"{""description"":""How to change SSL ?""}",https://seller.shopee.sg/edu/article/801
3126086,I didn't find any useful information.,"{""description"":""I want to appeal but cannot""}",https://seller.shopee.sg/edu/article/168/calculate-non-fulfilment-rate-NFR
3125919,,"{""description"":""""}",https://seller.shopee.sg/edu/article/6954/marketing-tools
3125917,,"{""description"":""""}",https://seller.shopee.sg/edu/article/8065
3125810,,"{""description"":""""}",https://seller.shopee.sg/edu/article/19403/order-packaging?utm_medium=notification&utm_source=webar
3125579,,"{""description"":""Saturday Sunday not working, how to prepare orders for pick up and we work till 6pm, how to prepare orders for shipment aft 6pm? Ycancelorder bcosNDD!""}",https://seller.shopee.sg/edu/article/6823
3125539,,"{""description"":""""}",https://seller.shopee.sg/edu/article/6836
3125533,,"{""description"":""""}",https://seller.shopee.sg/edu/article/20218/Fast-Handover-Rate
3125530,,"{""description"":""""}",https://seller.shopee.sg/edu/article/1484
3125357,I didn't find any useful information.,"{""description"":""not informative enough""}",https://seller.shopee.sg/edu/article/2282/mass-upload-template
3125061,,"{""description"":""""}",https://seller.shopee.sg/edu/article/19555
3125059,,"{""description"":""""}",https://seller.shopee.sg/edu/article/20955
3124562,,"{""description"":""""}",https://seller.shopee.sg/edu/article/17223?utm_medium=notification&utm_source=appar&__dsrn__=1
3123474,,"{""description"":""no upload picture in the product description ""}",https://seller.shopee.sg/edu/article/16368/image-product-description
3123374,,"{""description"":""what to do if i can not see inventory?\n""}",https://seller.shopee.sg/edu/article/6943/about-my-inventory
3123366,I didn't find any useful information.,"{""description"":""where is the link to start?""}",https://seller.shopee.sg/edu/article/6806
3123155,,"{""description"":""""}",https://seller.shopee.sg/edu/article/17550
3122841,,"{""description"":""""}",https://seller.shopee.sg/edu/article/17318/product-images-3-4-ratio
3122066,,"{""description"":""""}",https://seller.shopee.sg/edu/article/12549
3122053,,"{""description"":""""}",https://seller.shopee.sg/edu/article/1104/shipping-fee-rates-shopee-supported-logistics
3121218,,"{""description"":""How to relist the product again notwithstanding the appeal process. \n""}",https://seller.shopee.sg/edu/article/20262
3120440,,"{""description"":""""}",https://seller.shopee.sg/edu/article/7077/about-voucher-campaign
3119952,I didn't find any useful information.|The lessons were too difficult.,"{""description"":""""}",https://seller.shopee.sg/edu/article/2450
3119885,,"{""description"":""""}",https://seller.shopee.sg/edu/article/20766?utm_medium=notification&utm_source=apppn&__source__=push_notification
3119884,I didn't find any useful information.,"{""description"":""""}",https://seller.shopee.sg/edu/article/11889/set-shipping-channels
3119797,,"{""description"":""""}",https://seller.shopee.sg/edu/article/19403/order-packaging
3119695,,"{""description"":""Shop category not shown at the place you show.""}",https://seller.shopee.sg/edu/article/7315/about-shop-categories
3119035,,"{""description"":""Only delete then can repost as new listing instead? ""}",https://seller.shopee.sg/edu/article/20262
3118695,,"{""description"":""""}",https://seller.shopee.sg/edu/article/2760/Fulfilment-policy-for-use-of-non-integrated-channels
3118642,I didn't find any useful information.,"{""description"":""""}",https://seller.shopee.sg/edu/article/20262
3118519,,"{""description"":""""}",https://seller.shopee.sg/edu/article/8065
3118417,I didn't find any useful information.,"{""description"":""""}",https://seller.shopee.sg/edu/article/14216/how-to-sell-from-overseas-
3118261,I didn't find any useful information.,"{""description"":""""}",https://seller.shopee.sg/edu/article/20262
3118220,,"{""description"":""Too many different fees involved. Suggest to have fee calculator to easily let seller calculate the net income if they participate on the program abov""}",https://seller.shopee.sg/edu/article/16478/seller-fees-calculation
3118021,,"{""description"":""""}",https://seller.shopee.sg/edu/article/19689?utm_medium=notification&utm_source=apppn&__source__=push_notification
3117976,I didn't find any useful information.,"{""description"":""Pls email me at caitlinleeyq@gmail.com in regard to banning of certain products of mine. I bought my items from LEGO itself ""}",https://seller.shopee.sg/edu/article/2554
3115817,,"{""description"":""""}",https://seller.shopee.sg/edu/article/9625/minimum-purchase-quantity
3114610,I didn't find any useful information.,"{""description"":""""}",https://seller.shopee.sg/edu/article/20216?utm_medium=notification&utm_source=appar&__dsrn__=1
3114056,I didn't find any useful information.,"{""description"":""""}",https://seller.shopee.sg/edu/article/15157/When-to-dispute-return-refund
3113934,,"{""description"":""""}",https://seller.shopee.sg/edu/article/20216?utm_medium=notification&utm_source=appar&__dsrn__=1
3113880,,"{""description"":""""}",https://seller.shopee.sg/edu/article/20859/DTS-Update-NDD-Listing-Criteria-July-2024
3112584,I didn't find any useful information.,"{""description"":""""}",https://seller.shopee.sg/edu/article/12348/return-refund-dispute-
3112540,I didn't find any useful information.|There were broken links.|The lessons were too difficult.|Images/gifs did not load.,"{""description"":""""}",https://seller.shopee.sg/edu/article/12897/product-campaign-mass-edit
3111971,,"{""description"":""""}",https://seller.shopee.sg/edu/article/91
3110654,,"{""description"":""""}",https://seller.shopee.sg/edu/article/12960/search-engine-optimisation?utm_medium=notification&utm_source=appar
3109866,,"{""description"":""""}",https://seller.shopee.sg/edu/article/8065
3109348,,"{""description"":""""}",https://seller.shopee.sg/edu/article/12637
3109084,,"{""description"":""its not how its reflected in the page""}",https://seller.shopee.sg/edu/article/16368/image-product-description
3108684,,"{""description"":""""}",https://seller.shopee.sg/edu/article/6889
3108681,,"{""description"":""""}",https://seller.shopee.sg/edu/article/7033
3107770,,"{""description"":""""}",https://seller.shopee.sg/edu/article/14165/how-to-start-selling-on-Shopee
3105207,I didn't find any useful information.,"{""description"":""I want to change my shipping chanel from j&t to spx\nBut there NO\nOption for me to do so""}",https://seller.shopee.sg/edu/article/9326
3105145,,"{""description"":""""}",https://seller.shopee.sg/edu/article/15438/seller-performance-faq
3104660,,"{""description"":""""}",https://seller.shopee.sg/edu/article/12347/return-refund-process-
3104145,,"{""description"":""How about when Saturday PoPstation is filled fully?""}",https://seller.shopee.sg/edu/article/20218/Fast-Handover-Rate
3104054,,"{""description"":""""}",https://seller.shopee.sg/edu/article/16064/SPX-self-collection-channel?utm_medium=notification&utm_source=appar
3103219,I didn't find any useful information.,"{""description"":""""}",https://seller.shopee.sg/edu/article/7068/product-campaign
3102100,,"{""description"":""""}",https://seller.shopee.sg/edu/article/2610/become-preferred-seller
3101698,I didn't find any useful information.,"{""description"":""""}",https://seller.shopee.sg/edu/article/16368/image-product-description
3101232,The lessons were too difficult.,"{""description"":""""}",https://seller.shopee.sg/edu/article/13107/seller-fees
3099138,,"{""description"":""""}",https://seller.shopee.sg/edu/article/20056/2024-Campaign-Nominations?utm_medium=notification&utm_source=appar
3098048,,"{""description"":""""}",https://seller.shopee.sg/edu/article/14454/improve-performance
3098047,,"{""description"":""""}",https://seller.shopee.sg/edu/article/15438/seller-performance-faq
3098044,,"{""description"":""""}",https://seller.shopee.sg/edu/article/20218/Fast-Handover-Rate
3098038,,"{""description"":""""}",https://seller.shopee.sg/edu/article/2365/review-performance-my-penalty
3097336,,"{""description"":""I ordered an item from Korea n they said delivered on 18 May 2024, but i did not receive and they said i have to contact shopee as delivery""}",https://seller.shopee.sg/edu/article/15999/contact-shopee-customer-service
3096823,I didn't find any useful information.,"{""description"":""The webform is no longer available. ""}",https://seller.shopee.sg/edu/article/15157/When-to-dispute-return-refund
3095942,,"{""description"":""""}",https://seller.shopee.sg/edu/article/12549
3094013,,"{""description"":""""}",https://seller.shopee.sg/edu/article/20056/2024-Campaign-Nominations
3093968,The lessons were too difficult.,"{""description"":""""}",https://seller.shopee.sg/edu/article/20056/2024-Campaign-Nominations
3093715,I didn't find any useful information.,"{""description"":""Don't force people to work just to satisfy your buyers, we're your partners, not your employees for God's sake""}",https://seller.shopee.sg/edu/article/20156/Saturday-as-a-regular-operating-day
3093681,,"{""description"":""""}",https://seller.shopee.sg/edu/article/17318/product-images-3-4-ratio
3092634,,"{""description"":""Wrong information. No option to attach image to product description. ""}",https://seller.shopee.sg/edu/article/87/product-descriptions-best-practices
3091814,I didn't find any useful information.,"{""description"":""""}",https://seller.shopee.sg/edu/article/14257
3091032,I didn't find any useful information.,"{""description"":""""}",https://seller.shopee.sg/edu/article/9625/minimum-purchase-quantity
3090147,,"{""description"":""""}",https://seller.shopee.sg/edu/article/15342/cannot-list-products
3090146,,"{""description"":""""}",https://seller.shopee.sg/edu/article/17318/product-images-3-4-ratio
3088948,,"{""description"":""""}",https://seller.shopee.sg/edu/article/8065
3088540,,"{""description"":""""}",https://seller.shopee.sg/edu/article/750?utm_medium=notification&utm_source=apppn&__source__=push_notification
3088424,,"{""description"":""""}",https://seller.shopee.sg/edu/article/2503/labelling-the-air-waybill
3088129,,"{""description"":""It doesn't show anything at all""}",https://seller.shopee.sg/edu/article/11209
3087103,,"{""description"":""""}",https://seller.shopee.sg/edu/article/3803
3087065,,"{""description"":""""}",https://seller.shopee.sg/edu/article/8065
3086658,I didn't find any useful information.,"{""description"":""""}",https://seller.shopee.sg/edu/article/2559
3086376,I didn't find any useful information.,"{""description"":""""}",https://seller.shopee.sg/edu/article/13975/updating-order-status
3086061,I didn't find any useful information.,"{""description"":""""}",https://seller.shopee.sg/edu/article/13977/printing-airway-bills
3085480,,"{""description"":""""}",https://seller.shopee.sg/edu/article/7775?utm_medium=notification&utm_source=appar
3085411,,"{""description"":""""}",https://seller.shopee.sg/edu/article/20715?utm_medium=notification&utm_source=webar
3084476,,"{""description"":""""}",https://seller.shopee.sg/edu/article/20715?utm_medium=notification&utm_source=appar
3083703,,"{""description"":""""}",https://seller.shopee.sg/edu/article/16602
3082851,,"{""description"":""""}",https://seller.shopee.sg/edu/article/20715?utm_medium=notification&utm_source=appar
3082731,,"{""description"":""Anyway you guys don't care""}",https://seller.shopee.sg/edu/article/20715?utm_medium=notification&utm_source=appar&__dsrn__=1
3082693,,"{""description"":""""}",https://seller.shopee.sg/edu/article/14209/what-is-the-wholesale-feature
3082677,The lessons were too difficult.,"{""description"":""""}",https://seller.shopee.sg/edu/article/20715?utm_medium=notification&utm_source=appar
3082638,,"{""description"":""""}",https://seller.shopee.sg/edu/article/20715?utm_medium=notification&utm_source=apppn&__source__=push_notification
3082636,,"{""description"":""""}",https://seller.shopee.sg/edu/article/20715?utm_medium=notification&utm_source=apppn&__source__=push_notification
3082631,,"{""description"":""""}",https://seller.shopee.sg/edu/article/20715?utm_medium=notification&utm_source=apppn&__source__=push_notification
3082630,,"{""description"":""Not very clear content.\nIs this article about livestreaming?""}",https://seller.shopee.sg/edu/article/20715?utm_medium=notification&utm_source=appar&__dsrn__=1
3082618,,"{""description"":""""}",https://seller.shopee.sg/edu/article/20715?utm_medium=notification&utm_source=apppn&__source__=push_notification
3082613,I didn't find any useful information.,"{""description"":""""}",https://seller.shopee.sg/edu/article/20715?utm_medium=notification&utm_source=apppn&__source__=push_notification
3082612,,"{""description"":""""}",https://seller.shopee.sg/edu/article/20715?utm_medium=notification&utm_source=apppn&__source__=push_notification
3082300,I didn't find any useful information.,"{""description"":""""}",https://seller.shopee.sg/edu/article/12348/return-refund-dispute-
3082021,,"{""description"":""""}",https://seller.shopee.sg/edu/article/20715?utm_medium=notification&utm_source=appar
3081915,,"{""description"":""""}",https://seller.shopee.sg/edu/article/20085
3081723,I didn't find any useful information.,"{""description"":""""}",https://seller.shopee.sg/edu/article/18459/shop-name-and-logo-policy
3081371,,"{""description"":""""}",https://seller.shopee.sg/edu/article/20715?utm_medium=notification&utm_source=appar&__dsrn__=1
3081248,I didn't find any useful information.,"{""description"":""""}",https://seller.shopee.sg/edu/article/9625/minimum-purchase-quantity
3080975,I didn't find any useful information.,"{""description"":""i cant find the option for full screen option in chat box corner\n""}",https://seller.shopee.sg/edu/article/11469/navigate-shopee-seller-chat-pc
3079924,,"{""description"":""""}",https://seller.shopee.sg/edu/article/14216/how-to-sell-from-overseas-
3078901,,"{""description"":""""}",https://seller.shopee.sg/edu/article/2326
3078678,,"{""description"":""""}",https://seller.shopee.sg/edu/article/12960/search-engine-optimisation?utm_medium=notification&utm_source=appar&__dsrn__=1
3078094,,"{""description"":""""}",https://seller.shopee.sg/edu/article/53/shopee-flash-deals-sessions
3077722,I didn't find any useful information.,"{""description"":""cant find it at all""}",https://seller.shopee.sg/edu/article/7315/about-shop-categories
3077599,I didn't find any useful information.,"{""description"":""""}",https://seller.shopee.sg/edu/article/6806
3077574,The lessons were too difficult.,"{""description"":""""}",https://seller.shopee.sg/edu/article/10831
3077476,,"{""description"":""""}",https://seller.shopee.sg/edu/article/12960/search-engine-optimisation?utm_medium=notification&utm_source=webar
3076830,,"{""description"":""""}",https://seller.shopee.sg/edu/article/15591/free-marketing-tools
3076644,I didn't find any useful information.,"{""description"":""""}",https://seller.shopee.sg/edu/article/20218/Fast-Handover-Rate
3076261,,"{""description"":""""}",https://seller.shopee.sg/edu/article/16064/SPX-self-collection-channel?utm_medium=notification&utm_source=webar
3075445,I didn't find any useful information.,"{""description"":""outdated instruction with new crm setting""}",https://seller.shopee.sg/edu/article/7088/about-chat-broadcast
3075408,,"{""description"":""""}",https://seller.shopee.sg/edu/article/2760/Fulfilment-policy-for-use-of-non-integrated-channels
3073694,,"{""description"":""""}",https://seller.shopee.sg/edu/article/17318/product-images-3-4-ratio
3073259,,"{""description"":""""}",https://seller.shopee.sg/edu/article/6844
3073221,,"{""description"":""""}",https://seller.shopee.sg/edu/article/20148/Change-of-mind-exclusion-list
3072117,,"{""description"":""""}",https://seller.shopee.sg/edu/article/17318/product-images-3-4-ratio
3071830,I didn't find any useful information.,"{""description"":""bad""}",https://seller.shopee.sg/edu/article/10831
3071647,,"{""description"":""""}",https://seller.shopee.sg/edu/article/71/about-shopee-supported-logistics
3071606,,"{""description"":""""}",https://seller.shopee.sg/edu/article/17318/product-images-3-4-ratio
3071432,The lessons were too difficult.,"{""description"":""Article is too damn long.""}",https://seller.shopee.sg/edu/article/8167
3071364,There were broken links.,"{""description"":""""}",https://seller.shopee.sg/edu/article/14468/share-product-listing
3069748,,"{""description"":""""}",https://seller.shopee.sg/edu/article/20335/improve-chat-response-rate
3068673,I didn't find any useful information.,"{""description"":""""}",https://seller.shopee.sg/edu/article/6889
3068088,I didn't find any useful information.,"{""description"":""""}",https://seller.shopee.sg/edu/article/16482/seller-fees-faq
3068063,,"{""description"":""""}",https://seller.shopee.sg/edu/article/14210/not-meeting-performance-target
3067660,,"{""description"":""""}",https://seller.shopee.sg/edu/article/20646/Fulfilment-Best-Practices
3067484,,"{""description"":""I don't have the options to upload images. Can someone help me out on this? Thanks""}",https://seller.shopee.sg/edu/article/16368/image-product-description
3066255,,"{""description"":""""}",https://seller.shopee.sg/edu/article/7998
3064084,The lessons were too difficult.,"{""description"":""""}",https://seller.shopee.sg/edu/article/17318/product-images-3-4-ratio
3063954,,"{""description"":""Not answering my questions\n""}",https://seller.shopee.sg/edu/article/20054/Shopee-Mall-and-Preferred-Sellers-Eligibility-Criteria-Updates-1-Apr-2024
3063068,,"{""description"":""""}",https://seller.shopee.sg/edu/article/20617?utm_medium=notification&utm_source=appar
3062972,,"{""description"":""""}",https://seller.shopee.sg/edu/article/20617?utm_medium=notification&utm_source=apppn&__source__=push_notification
3062907,The lessons were too difficult.|Images/gifs did not load.|There were broken links.|I didn't find any useful information.,"{""description"":""Difficulty ""}",https://seller.shopee.sg/edu/article/10831
3062815,,"{""description"":""""}",https://seller.shopee.sg/edu/article/1643/use-other-shipping-channels
3062512,,"{""description"":""""}",https://seller.shopee.sg/edu/article/20617
3062495,,"{""description"":""""}",https://seller.shopee.sg/edu/article/14449
3062415,,"{""description"":""""}",https://seller.shopee.sg/edu/article/15999/contact-shopee-customer-service
3062074,,"{""description"":""""}",https://seller.shopee.sg/edu/article/17794/price-teaser
3059520,,"{""description"":""""}",https://seller.shopee.sg/edu/article/20056/2024-Campaign-Nominations
3058378,I didn't find any useful information.,"{""description"":""Give actual contact numbers/persons that we can contact that can provide help within the day as this is a pick up issue.""}",https://seller.shopee.sg/edu/article/14291/delivery-dispatch-fails-pickup
3058168,,"{""description"":""""}",https://seller.shopee.sg/edu/article/18581
3058132,The lessons were too difficult.,"{""description"":""""}",https://seller.shopee.sg/edu/article/20617
3058053,I didn't find any useful information.,"{""description"":""""}",https://seller.shopee.sg/edu/article/16064/SPX-self-collection-channel
3057613,,"{""description"":""""}",https://seller.shopee.sg/edu/article/20617
3056308,,"{""description"":""""}",https://seller.shopee.sg/edu/article/17318/product-images-3-4-ratio
3055552,I didn't find any useful information.,"{""description"":""""}",https://seller.shopee.sg/edu/article/6285/vacation-mode-faqs
3053950,,"{""description"":""""}",https://seller.shopee.sg/edu/article/20157/Weekend-Seller-Incentives
3052916,,"{""description"":""""}",https://seller.shopee.sg/edu/article/18808
3051613,,"{""description"":""""}",https://seller.shopee.sg/edu/article/14168/why-sell-on-shopee
3051242,,"{""description"":""""}",https://seller.shopee.sg/edu/article/14168/why-sell-on-shopee
3050848,,"{""description"":""""}",https://seller.shopee.sg/edu/article/19689
3050751,The lessons were too difficult.,"{""description"":""""}",https://seller.shopee.sg/edu/article/6836
3050566,,"{""description"":""""}",https://seller.shopee.sg/edu/article/182
3050008,,"{""description"":""""}",https://seller.shopee.sg/edu/article/2760/Fulfilment-policy-for-use-of-non-integrated-channels
3049541,,"{""description"":""""}",https://seller.shopee.sg/edu/article/20157/Weekend-Seller-Incentives?utm_medium=notification&utm_source=webar
3049433,,"{""description"":""""}",https://seller.shopee.sg/edu/article/15999/contact-shopee-customer-service
3049086,,"{""description"":""""}",https://seller.shopee.sg/edu/article/20157/Weekend-Seller-Incentives?utm_medium=notification&utm_source=webar
3048555,The lessons were too difficult.,"{""description"":""If the logistic shippers are ready to pick up all parcels then it will be easily for us sellers to commit the fast hand over period.""}",https://seller.shopee.sg/edu/article/20218/Fast-Handover-Rate
3048047,The lessons were too difficult.,"{""description"":""""}",https://seller.shopee.sg/edu/article/20218/Fast-Handover-Rate
3047589,I didn't find any useful information.,"{""description"":""""}",https://seller.shopee.sg/edu/article/15594
3047160,The lessons were too difficult.|Images/gifs did not load.|There were broken links.|I didn't find any useful information.,"{""description"":""""}",https://seller.shopee.sg/edu/article/20053/Platform-Change-of-Mind-Policy-and-Forward-or-Return-Seller-Shipping-Fee-Revisions
3046925,,"{""description"":""""}",https://seller.shopee.sg/edu/article/6867
3046747,,"{""description"":""""}",https://seller.shopee.sg/edu/article/12960/search-engine-optimisation?utm_medium=notification&utm_source=webar
3044824,,"{""description"":""""}",https://seller.shopee.sg/edu/article/176
3044660,I didn't find any useful information.,"{""description"":""""}",https://seller.shopee.sg/edu/article/6569/Adding-your-brand-to-Shopee-database
3043869,,"{""description"":""""}",https://seller.shopee.sg/edu/article/17223?utm_medium=notification&utm_source=appar&__dsrn__=1
3043717,,"{""description"":""""}",https://seller.shopee.sg/edu/article/19373/split-order-function
3043083,,"{""description"":""""}",https://seller.shopee.sg/edu/article/15477/penalty-appeals
3043076,There were broken links.,"{""description"":""""}",https://seller.shopee.sg/edu/article/2760/Fulfilment-policy-for-use-of-non-integrated-channels
3042996,,"{""description"":""""}",https://seller.shopee.sg/edu/article/441/check-ban-listing-violation
3042624,,"{""description"":""""}",https://seller.shopee.sg/edu/article/6867
3042188,,"{""description"":""""}",https://seller.shopee.sg/edu/article/6655
3042173,,"{""description"":""""}",https://seller.shopee.sg/edu/article/7775
3041624,,"{""description"":""""}",https://seller.shopee.sg/edu/article/953
3041563,,"{""description"":""""}",https://seller.shopee.sg/edu/article/6867?utm_medium=notification&utm_source=apppn&__source__=push_notification
3041560,,"{""description"":""""}",https://seller.shopee.sg/edu/article/6867?utm_medium=notification&utm_source=appar&__dsrn__=1
3041473,,"{""description"":""""}",https://seller.shopee.sg/edu/article/6867?utm_medium=notification&utm_source=apppn&__source__=push_notification
3041385,,"{""description"":""""}",https://seller.shopee.sg/edu/article/17318/product-images-3-4-ratio
3041378,,"{""description"":""Your policy are nonsense. Seller putting up false information like available quantity are not dealt with even after complain. So what's the point of r""}",https://seller.shopee.sg/edu/article/6867?utm_medium=notification&utm_source=apppn&__source__=push_notification
3041305,,"{""description"":""""}",https://seller.shopee.sg/edu/article/6867?utm_medium=notification&utm_source=apppn&__source__=push_notification
3041284,,"{""description"":""""}",https://seller.shopee.sg/edu/article/6867?utm_medium=notification&utm_source=apppn&__source__=push_notification
3041229,,"{""description"":""""}",https://seller.shopee.sg/edu/article/6867?utm_medium=notification&utm_source=apppn&__source__=push_notification
3041227,The lessons were too difficult.|I didn't find any useful information.,"{""description"":""""}",https://seller.shopee.sg/edu/article/6867?utm_medium=notification&utm_source=appar&__dsrn__=1
3041226,,"{""description"":""""}",https://seller.shopee.sg/edu/article/6867?utm_medium=notification&utm_source=apppn&__source__=push_notification
3040952,,"{""description"":""""}",https://seller.shopee.sg/edu/article/20054/Shopee-Mall-and-Preferred-Sellers-Eligibility-Criteria-Updates-1-Apr-2024
3040923,,"{""description"":""""}",https://seller.shopee.sg/edu/article/14168/why-sell-on-shopee
3040003,,"{""description"":""""}",https://seller.shopee.sg/edu/article/2760/Fulfilment-policy-for-use-of-non-integrated-channels
3039862,,"{""description"":""""}",https://seller.shopee.sg/edu/article/13977/printing-airway-bills
3038664,The lessons were too difficult.,"{""description"":""pls contact us 98160687\n""}",https://seller.shopee.sg/edu/article/15157/When-to-dispute-return-refund
3038618,,"{""description"":""""}",https://seller.shopee.sg/edu/article/12637
3038109,,"{""description"":""""}",https://seller.shopee.sg/edu/article/14168/why-sell-on-shopee
3038099,,"{""description"":""""}",https://seller.shopee.sg/edu/article/12067
3037570,I didn't find any useful information.,"{""description"":""""}",https://seller.shopee.sg/edu/article/3425/report-infringement
3037355,,"{""description"":""""}",https://seller.shopee.sg/edu/article/14168/why-sell-on-shopee
3037251,I didn't find any useful information.,"{""description"":""""}",https://seller.shopee.sg/edu/article/20053/Platform-Change-of-Mind-Policy-and-Forward-or-Return-Seller-Shipping-Fee-Revisions
3037023,,"{""description"":""""}",https://seller.shopee.sg/edu/article/7069/about-shopee-ads
3036014,,"{""description"":""""}",https://seller.shopee.sg/edu/article/1643/use-other-shipping-channels
3035391,I didn't find any useful information.,"{""description"":""""}",https://seller.shopee.sg/edu/article/15157/When-to-dispute-return-refund
3035259,,"{""description"":""""}",https://seller.shopee.sg/edu/article/20374/my-products-shop-decoration-chat-management-improvements
3034954,,"{""description"":""""}",https://seller.shopee.sg/edu/article/20148/Change-of-mind-exclusion-list
3034807,,"{""description"":""""}",https://seller.shopee.sg/edu/article/14234/product-variations-
3032385,,"{""description"":""""}",https://seller.shopee.sg/edu/article/20073/Starter-Kit-for-New-Sellers?utm_medium=notification&utm_source=appar
3031793,I didn't find any useful information.,"{""description"":""""}",https://seller.shopee.sg/edu/article/9625/minimum-purchase-quantity
3031670,,"{""description"":""""}",https://seller.shopee.sg/edu/article/16478/seller-fees-calculation
3031499,,"{""description"":""""}",https://seller.shopee.sg/edu/article/20507/Estimated-Delivery-Time-Display?utm_medium=notification&utm_source=appar
3030193,,"{""description"":""""}",https://seller.shopee.sg/edu/article/14168/why-sell-on-shopee
3030179,I didn't find any useful information.|There were broken links.,"{""description"":""""}",https://seller.shopee.sg/edu/article/15435/shop-name-vs-username
3029948,,"{""description"":""This only helps sellers who had next day delivery option""}",https://seller.shopee.sg/edu/article/20507/Estimated-Delivery-Time-Display?utm_medium=notification&utm_source=appar&__dsrn__=1
3029243,,"{""description"":""""}",https://seller.shopee.sg/edu/article/20216?utm_medium=notification&utm_source=appar
3028209,,"{""description"":""Is it possible to fulfil and order partially. For instance, 2 of 3 items were in stock but 1 was out of stock. Do I have to cancel the entire order?""}",https://seller.shopee.sg/edu/article/3828/order-cancellations
3028152,,"{""description"":""""}",https://seller.shopee.sg/edu/article/14544/fulfilled-by-shopee
3027994,I didn't find any useful information.,"{""description"":""""}",https://seller.shopee.sg/edu/article/948?previousPage=other%20articles
3027562,I didn't find any useful information.,"{""description"":""I'm trying to find categories such as Food Supplement but there is no result in the page (https://seller.shopee.sg/edu/category-guide)""}",https://seller.shopee.sg/edu/article/6806
3027345,I didn't find any useful information.,"{""description"":""Extremely idiotic policy to kill your sellers.""}",https://seller.shopee.sg/edu/article/20262?fbclid=IwAR0HhDa5a_d9suGRavQEHCPHqL4t4S2tgXt2DiNV-0IuVCUYKOPaUUjC8xk
3026994,,"{""description"":""""}",https://seller.shopee.sg/edu/article/19373/split-order-function
3026809,I didn't find any useful information.,"{""description"":""Can't find this MOQ feature in seller center""}",https://seller.shopee.sg/edu/article/9625/minimum-purchase-quantity
3025450,,"{""description"":""""}",https://seller.shopee.sg/edu/article/19403/order-packaging
3025245,,"{""description"":""""}",https://seller.shopee.sg/edu/article/20347?utm_medium=notification&utm_source=appar&__dsrn__=1
3024965,I didn't find any useful information.,"{""description"":""""}",https://seller.shopee.sg/edu/article/16064/SPX-self-collection-channel
3024580,,"{""description"":""""}",https://seller.shopee.sg/edu/article/19980/JnT-2024-Packaging-Guidelines-Revisions
3024132,,"{""description"":""""}",https://seller.shopee.sg/edu/article/2554
3023916,,"{""description"":""""}",https://seller.shopee.sg/edu/article/18411/maribank
3023915,,"{""description"":""""}",https://seller.shopee.sg/edu/article/18808
3023914,,"{""description"":""""}",https://seller.shopee.sg/edu/article/20347?utm_medium=notification&utm_source=apppn&__source__=push_notification
3023888,,"{""description"":""""}",https://seller.shopee.sg/edu/article/71/about-shopee-supported-logistics
3022533,,"{""description"":""""}",https://seller.shopee.sg/edu/article/19689
3022523,,"{""description"":""""}",https://seller.shopee.sg/edu/article/25/preferred-seller-programme
3022453,,"{""description"":""""}",https://seller.shopee.sg/edu/article/20051/Shopee-Mall-Commission-Fees-Adjustment-25-Mar-2024
3022448,,"{""description"":""""}",https://seller.shopee.sg/edu/article/11242
3022098,,"{""description"":""""}",https://seller.shopee.sg/edu/article/18997/shop-information
3020955,,"{""description"":""The parcel is always ready within 30 mins. Delivery pick up comes in morning. It is not our issue""}",https://seller.shopee.sg/edu/article/19689
3019479,The lessons were too difficult.,"{""description"":""""}",https://seller.shopee.sg/edu/article/13976/unsuccessful-pickup-
3019450,,"{""description"":""""}",https://seller.shopee.sg/edu/article/71/about-shopee-supported-logistics
3019356,,"{""description"":""""}",https://seller.shopee.sg/edu/article/2760/Fulfilment-policy-for-use-of-non-integrated-channels
3018895,,"{""description"":""""}",https://seller.shopee.sg/edu/article/71/about-shopee-supported-logistics
3018801,The lessons were too difficult.,"{""description"":""HOW DO i know from where should I COLLECT the goods ordered\nand whether it has arrived?""}",https://seller.shopee.sg/edu/article/16064/SPX-self-collection-channel
3017294,,"{""description"":""""}",https://seller.shopee.sg/edu/article/20216?utm_medium=notification&utm_source=appar
3017073,,"{""description"":""""}",https://seller.shopee.sg/edu/article/2450
3016465,I didn't find any useful information.,"{""description"":""""}",https://seller.shopee.sg/edu/article/20218/Fast-Handover-Rate
3016168,,"{""description"":""""}",https://seller.shopee.sg/edu/article/650
